snapshot_date,country,marketplace,channel,sku,site_sku,asin,currency,sales_units,sales_amount,sales_amount_usd,return_units,total_orders,session,page_view,unit_session_percentage,buy_box_percentage,browser_session,browser_page_views,app_session,app_page_view,source_system,source_report,source_file_id,source_sheet_name,source_row_hash,sync_batch_id,synced_at,created_at,updated_at,data_window_start_date,data_window_end_date,latest_source_date,is_fallback_used,fallback_reason,data_age_days
2026-06-29,US,Amazon,Amazon,CO1100-T,,,USD,59.00,"1,767.83","1,767.83",11,58,439,556,13.44,100,133,160,306,396,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a83177b91d33a8a242eed682eb6319c0,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-13,US,Amazon,Amazon,CO1100-W,,,USD,59.00,"1,768.62","1,768.62",6,57,382,456,15.45,99.77,120,138,262,318,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,180e82b60e95ee12d2d4107561a8a509,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-27,US,Amazon,Amazon,CO1100-T,,,USD,61.00,"1,799.40","1,799.40",3,61,591,758,10.32,100,146,195,445,563,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,57741a6a26cf3f138d295d65d2db09eb,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-03,US,Amazon,Amazon,CO1100-W,,,USD,60.00,"1,799.40","1,799.40",2,58,365,472,16.44,100,94,119,271,353,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,047759ec2a6218d43b3db76bd01d0b2d,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-07,US,Amazon,Amazon,CO1100-W,,,USD,62.00,"1,829.39","1,829.39",6,58,363,433,17.08,100,94,115,269,318,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,00a5692c2866104b56891d7d119066e3,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-30,US,Amazon,Amazon,CO1100-T,,,USD,63.00,"1,858.59","1,858.59",3,62,405,500,15.56,99.78,114,134,291,366,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,f9618e65ed2068f2b15242c618c231bd,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-02,US,Amazon,Amazon,CO1100-W,,,USD,62.00,"1,859.38","1,859.38",6,57,270,320,22.96,100,77,88,193,232,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,101c842e323adefddb52ab487dee3d2a,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-04,US,Amazon,Amazon,CO1100-W,,,USD,62.00,"1,859.38","1,859.38",0,61,375,465,16.53,100,114,136,261,329,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,791f5385d8919b1159f68258eba77bf3,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-30,US,Amazon,Amazon,CO1100-S,,,USD,64.00,"1,887.00","1,887.00",4,64,258,306,24.81,100,73,90,185,216,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,beb8fc756cd84d45fe75e507261d9401,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-01,US,Amazon,Amazon,CO1100-T,,,USD,64.00,"1,917.78","1,917.78",6,61,431,520,14.85,99.57,105,131,326,389,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,bacfa76dde2e5a264fd04535327dede9,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-29,US,Amazon,Amazon,CO1100-S,,,USD,65.00,"1,949.35","1,949.35",9,65,286,352,22.73,100,108,129,178,223,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,cde53baea3d1d1f28cc2735fbfafc0d2,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-03,US,Amazon,Amazon,CO1100-T,,,USD,65.00,"1,949.35","1,949.35",1,64,450,548,14.44,99.8,123,152,327,396,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ef276e455ca0d843ab9fb3aab85d156c,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-27,US,Amazon,Amazon,CO1100-S,,,USD,67.00,"1,979.34","1,979.34",2,67,411,536,16.3,99.8,101,134,310,402,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,e47b22590672d415a02d22d1d53a6bc9,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-24,US,Amazon,Amazon,CO1150-N,,,USD,77.00,"2,032.03","2,032.03",1,75,880,1152,8.75,100,259,344,621,808,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,6967f4fb6e1036328bc30432dde165d8,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-26,US,Amazon,Amazon,CO1150-N,,,USD,77.00,"2,038.63","2,038.63",0,76,749,939,10.28,100,212,277,537,662,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,f25e2931a476935ff7a8e207a574db08,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-02,US,Amazon,Amazon,CO1100-S,,,USD,69.00,"2,066.15","2,066.15",5,69,251,302,27.49,100,74,87,177,215,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,de87a417126a67060966cd8fb099d0fc,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-04,US,Amazon,Amazon,CO1100-R,,,USD,70.00,"2,066.94","2,066.94",2,70,1258,1914,5.56,45.39,500,844,758,1070,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,0a50d264858b9ca31b381b8cf9d19521,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-24,US,Amazon,Amazon,CO2600-R,,,USD,74.00,"2,071.26","2,071.26",0,69,925,1462,8,96.41,491,771,434,691,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,330bc61216505e8a1567ef2c87afd12e,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-06,US,Amazon,Amazon,CO1100-W,,,USD,71.00,"2,092.98","2,092.98",2,68,377,452,18.83,100,91,110,286,342,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,839afb259fe53cec1aa27f4bdbe53e52,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-01,US,Amazon,Amazon,CO1100-S,,,USD,70.00,"2,095.35","2,095.35",4,70,274,354,25.55,100,91,118,183,236,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,e77961c022c18e10cff7588a1837a26c,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-30,US,Amazon,Amazon,CO1100-W,,,USD,74.00,"2,186.90","2,186.90",5,72,445,507,16.63,100,138,159,307,348,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a6e91e205218169c9087d22ad37720b4,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-03,US,Amazon,Amazon,CO1100-S,,,USD,73.00,"2,188.48","2,188.48",4,73,317,383,23.03,100,104,131,213,252,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,1eb12aa44c7db6b90914519795022094,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-25,US,Amazon,Amazon,CO2600-R,,,USD,79.00,"2,223.21","2,223.21",0,76,754,1207,10.48,95.17,373,600,381,607,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,598862175be9fed5f36d9c1add2fd721,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-05,US,Amazon,Amazon,CO1100-W,,,USD,75.00,"2,248.46","2,248.46",1,74,413,500,18.16,100,98,121,315,379,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,6e51da53039bede9afa712c269ffce20,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-28,US,Amazon,Amazon,CO1100-T,,,USD,77.00,"2,309.23","2,309.23",,76,575,743,13.39,100,140,176,435,567,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,0841de098cacf808b64e8b7477132db6,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-28,US,Amazon,Amazon,CO1100-S,,,USD,80.00,"2,368.42","2,368.42",,80,441,555,18.14,100,119,145,322,410,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,d07f047fcc4c55d517fd8b50913f184b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-17,US,Amazon,Amazon,CO1100-R,,,USD,87.00,"2,602.81","2,602.81",11,84,1066,1478,8.16,99.47,403,590,663,888,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,f25a4142e0123f9e282b6d2ea992f338,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-28,US,Amazon,Amazon,CO1100-W,,,USD,87.00,"2,609.13","2,609.13",,86,425,531,20.47,100,107,128,318,403,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,b3d31a0e3a5b80840b8a8d905b6da5b1,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-11,US,Amazon,Amazon,CO1100-R,,,USD,99.00,"2,937.44","2,937.44",7,98,1248,1745,7.93,99.62,425,625,823,1120,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,aa23722f04420b94951e3c43e25e99f8,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-26,US,Amazon,Amazon,CO2600-R,,,USD,107.00,"2,994.93","2,994.93",0,102,1002,1622,10.68,96.61,524,893,478,729,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,2a22e09ef408bb3bfefc046bfa6d472f,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-26,US,Amazon,Amazon,CO1100-S,,,USD,127.00,"3,058.73","3,058.73",8,121,837,1019,15.17,100,250,316,587,703,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,54aed472e9c5c8c6e22f46421f3369be,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-13,US,Amazon,Amazon,CO1100-R,,,USD,104.00,"3,111.85","3,111.85",20,99,1773,2321,5.87,99.81,735,985,1038,1336,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,3b0d3a99d562ba81c13b07753daecb56,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-25,US,Amazon,Amazon,CO1100-S,,,USD,129.00,"3,111.92","3,111.92",4,128,854,1051,15.11,99.9,237,294,617,757,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ab937686ed85b1f0f633c14ecc7ed819,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-25,US,Amazon,Amazon,CO1100-T,,,USD,132.00,"3,118.70","3,118.70",3,130,1136,1466,11.62,99.77,253,333,883,1133,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,9d3a53e992bc0d0936a07ec01aa67b24,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-10,US,Amazon,Amazon,CO1100-R,,,USD,105.00,"3,146.58","3,146.58",8,103,1009,1363,10.41,99.6,335,472,674,891,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,bbb3c6712ff75e1f21f14171f3890716,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-09,US,Amazon,Amazon,CO1100-R,,,USD,107.00,"3,176.57","3,176.57",14,101,1081,1437,9.9,99.61,393,502,688,935,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ab965843b4a32c1bb296872f666f221b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-14,US,Amazon,Amazon,CO1100-R,,,USD,106.00,"3,178.15","3,178.15",11,105,1166,1510,9.09,100,415,533,751,977,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,73690c45a9a802db5b0e7aa3c4c0a884,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-11,US,Amazon,Amazon,CO1100-S,,,USD,130.00,"3,481.71","3,481.71",1,128,606,762,21.45,99.72,160,203,446,559,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,d74223c07c398afac66060f2e7e2164b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-25,US,Amazon,Amazon,CO1100-W,,,USD,147.00,"3,508.54","3,508.54",9,143,963,1140,15.26,100,249,300,714,840,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,53f2c2ed43d19fa2d7aa3b127093e891,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-12,US,Amazon,Amazon,CO1100-R,,,USD,123.00,"3,598.01","3,598.01",3,121,1603,2255,7.67,99.76,586,878,1017,1377,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,bb5d359cf5e8a27c92ac5a809dd7ccea,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-05,US,Amazon,Amazon,CO1100-R,,,USD,122.00,"3,625.63","3,625.63",6,121,1413,2037,8.63,84.51,498,741,915,1296,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,fdd9426d39503cd47bb0839a4fc0b4f4,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-24,US,Amazon,Amazon,CO1100-T,,,USD,151.00,"3,628.49","3,628.49",4,151,1364,1722,11.07,99.87,348,439,1016,1283,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,97e2df4adfcedf14f7323f5a85b28a6f,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-23,US,Amazon,Amazon,CO1150-N,,,USD,138.00,"3,655.02","3,655.02",1,135,1074,1447,12.85,99.85,332,452,742,995,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,62553e6574b65c59f8f8617847397c7e,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-08,US,Amazon,Amazon,CO1100-R,,,USD,126.00,"3,713.23","3,713.23",9,126,1288,1735,9.78,99.29,457,614,831,1121,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,08a23769e507c1749947749c1664e01f,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-04,US,Amazon,Amazon,CO1100-S,,,USD,139.00,"3,724.62","3,724.62",1,134,668,830,20.81,100,139,171,529,659,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,759aeac96c98469991aca029a671ea16,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-16,US,Amazon,Amazon,CO1100-R,,,USD,125.00,"3,741.64","3,741.64",8,119,1061,1406,11.78,99.92,362,483,699,923,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,a04d637485c2f696614b72561b07dd60,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-07,US,Amazon,Amazon,CO1100-R,,,USD,128.00,"3,775.58","3,775.58",13,128,1298,1763,9.86,99.25,465,640,833,1123,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,38b58fdfc67ed319d9ff655251a99928,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-10,US,Amazon,Amazon,CO1100-S,,,USD,144.00,"3,805.59","3,805.59",8,136,561,736,25.67,100,157,198,404,538,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,9152debb565c548f9b78642de62be11b,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-24,US,Amazon,Amazon,CO1100-S,,,USD,164.00,"3,910.37","3,910.37",2,159,982,1206,16.7,100,293,365,689,841,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,57413a8b8472274a3bd6a13ea6aa1142,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-06,US,Amazon,Amazon,CO1100-R,,,USD,134.00,"3,982.35","3,982.35",23,132,1421,2116,9.43,99.1,541,811,880,1305,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,1b374cf417fc917a44cbc082c34381a7,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-05,US,Amazon,Amazon,CO1100-S,,,USD,149.00,"4,021.51","4,021.51",0,148,604,761,24.67,100,142,190,462,571,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,97a06d8a21f8cadb51f031db15a83baa,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-30,US,Amazon,Amazon,CO1100-R,,,USD,139.00,"4,074.69","4,074.69",16,136,1436,1937,9.68,99.71,489,675,947,1262,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,2441f7c1d813c75e3292303012fa3ba8,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-08,US,Amazon,Amazon,CO1100-S,,,USD,151.00,"4,075.49","4,075.49",3,150,697,865,21.66,99.63,209,274,488,591,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,ddd9eba93d981a0575d03c6780ce9b8a,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-26,US,Amazon,Amazon,CO1100-T,,,USD,171.00,"4,114.29","4,114.29",2,170,1213,1530,14.1,99.86,315,406,898,1124,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,45011d2df2b1514d35fa393c580dd7e0,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-06,US,Amazon,Amazon,CO1100-S,,,USD,155.00,"4,156.46","4,156.46",7,152,618,761,25.08,99.86,176,206,442,555,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,dc4fc0abe9576d7b470043a74fccc674,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-07-09,US,Amazon,Amazon,CO1100-S,,,USD,158.00,"4,264.42","4,264.42",8,157,583,748,27.1,99.86,188,242,395,506,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,717e65541421200544d17ce44b218395,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
2026-06-27,US,Amazon,Amazon,CO1100-R,,,USD,144.00,"4,297.77","4,297.77",15,143,1751,2388,8.22,97.63,667,931,1084,1457,BigQuery Import,Amazon Daily Sales,amazon-database-489810.AmazonSales.Raw Daily Sales,Raw Daily Sales,b819b3fb1bc04652b4b69e7879f9f92f,SYNC-amazon_daily_sales_snapshot-610472af,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-08-02 12:43:25,2026-06-03,2026-07-30,2026-07-30,FALSE,,3
